Date,Team,Team Score,Opponent,Opponent Score,Team Result
06-12-2014,Texas St,81,Prairie View,65,Win
06-12-2014,Prairie View,65,Texas St,81,Loss
06-12-2014,New Hampshire,96,Wheelock,45,Win
06-12-2014,Wheelock,45,New Hampshire,96,Loss
06-12-2014,Arizona,66,Gonzaga,63,Win
06-12-2014,Gonzaga,63,Arizona,66,Loss
06-12-2014,TN Martin,77,Longwood,67,Win
06-12-2014,Longwood,67,TN Martin,77,Loss
06-12-2014,Nicholls St,89,Loyola NO,60,Win
06-12-2014,Loyola NO,60,Nicholls St,89,Loss
06-12-2014,Idaho,79,UC Davis,71,Win
06-12-2014,UC Davis,71,Idaho,79,Loss
06-12-2014,Lipscomb,77,Tennessee St,68,Win
06-12-2014,Tennessee St,68,Lipscomb,77,Loss
06-12-2014,Oregon St,65,Portland,58,Win
06-12-2014,Portland,58,Oregon St,65,Loss
06-12-2014,Fresno St,63,CS Bakersfield,61,Win
06-12-2014,CS Bakersfield,61,Fresno St,63,Loss
06-12-2014,Cal Poly SLO,72,Menlo,35,Win
06-12-2014,Menlo,35,Cal Poly SLO,72,Loss
06-12-2014,Memphis,73,Bradley,45,Win
06-12-2014,Bradley,45,Memphis,73,Loss
06-12-2014,Pepperdine,74,CS Fullerton,62,Win
06-12-2014,CS Fullerton,62,Pepperdine,74,Loss
06-12-2014,Grand Canyon,80,MT-Great Falls,61,Win
06-12-2014,MT-Great Falls,61,Grand Canyon,80,Loss
06-12-2014,Pacific,68,Idaho St,62,Win
06-12-2014,Idaho St,62,Pacific,68,Loss
06-12-2014,Temple,58,La Salle,57,Win
06-12-2014,La Salle,57,Temple,58,Loss
06-12-2014,Gardner Webb,82,Thomas GA,66,Win
06-12-2014,Thomas GA,66,Gardner Webb,82,Loss
06-12-2014,Wofford,88,Florida National,57,Win
06-12-2014,Florida National,57,Wofford,88,Loss
06-12-2014,Boise St,82,St Mary's CA,71,Win
06-12-2014,St Mary's CA,71,Boise St,82,Loss
06-12-2014,CS Northridge,70,Vanguard,58,Win
06-12-2014,Vanguard,58,CS Northridge,70,Loss
06-12-2014,UC Irvine,74,CS Sacramento,62,Win
06-12-2014,CS Sacramento,62,UC Irvine,74,Loss
06-12-2014,E Washington,87,Seattle,75,Win
06-12-2014,Seattle,75,E Washington,87,Loss
06-12-2014,New Mexico St,71,UTEP,64,Win
06-12-2014,UTEP,64,New Mexico St,71,Loss
06-12-2014,Xavier,97,Alabama,84,Win
06-12-2014,Alabama,84,Xavier,97,Loss
06-12-2014,Rice,54,St Edward's,49,Win
06-12-2014,St Edward's,49,Rice,54,Loss
06-12-2014,Murray St,93,W Kentucky,81,Win
06-12-2014,W Kentucky,81,Murray St,93,Loss
06-12-2014,Notre Dame,75,F Dickinson,57,Win
06-12-2014,F Dickinson,57,Notre Dame,75,Loss
06-12-2014,Indiana,95,Savannah St,49,Win
06-12-2014,Savannah St,49,Indiana,95,Loss
06-12-2014,UC Riverside,88,Portland St,62,Win
06-12-2014,Portland St,62,UC Riverside,88,Loss
06-12-2014,Northern Iowa,71,George Mason,65,Win
06-12-2014,George Mason,65,Northern Iowa,71,Loss
06-12-2014,Arkansas St,95,Belhaven MS,68,Win
06-12-2014,Belhaven MS,68,Arkansas St,95,Loss
06-12-2014,S Illinois,71,Austin Peay,49,Win
06-12-2014,Austin Peay,49,S Illinois,71,Loss
06-12-2014,Southern Utah,92,St Katherine,45,Win
06-12-2014,St Katherine,45,Southern Utah,92,Loss
06-12-2014,New Mexico,63,Valparaiso,46,Win
06-12-2014,Valparaiso,46,New Mexico,63,Loss
06-12-2014,McNeese St,80,ULL,70,Win
06-12-2014,ULL,70,McNeese St,80,Loss
06-12-2014,ULM,83,Louisiana Col,55,Win
06-12-2014,Louisiana Col,55,ULM,83,Loss
06-12-2014,Evansville,89,IUPUI,62,Win
06-12-2014,IUPUI,62,Evansville,89,Loss
06-12-2014,C Michigan,94,Edwardsville,61,Win
06-12-2014,Edwardsville,61,C Michigan,94,Loss
06-12-2014,Villanova,74,St Joseph's PA,46,Win
06-12-2014,St Joseph's PA,46,Villanova,74,Loss
06-12-2014,Troy,85,Cent Arkansas,73,Win
06-12-2014,Cent Arkansas,73,Troy,85,Loss
06-12-2014,Citadel,67,Navy,60,Win
06-12-2014,Navy,60,Citadel,67,Loss
06-12-2014,Seton Hall,81,Rutgers,54,Win
06-12-2014,Rutgers,54,Seton Hall,81,Loss
06-12-2014,NJIT,72,Michigan,70,Win
06-12-2014,Michigan,70,NJIT,72,Loss
06-12-2014,Wisconsin,49,Marquette,38,Win
06-12-2014,Marquette,38,Wisconsin,49,Loss
06-12-2014,Florida St,96,UCF,73,Win
06-12-2014,UCF,73,Florida St,96,Loss
06-12-2014,S Dakota St,81,Missouri KC,61,Win
06-12-2014,Missouri KC,61,S Dakota St,81,Loss
06-12-2014,Denver,64,TAM C. Christi,48,Win
06-12-2014,TAM C. Christi,48,Denver,64,Loss
06-12-2014,Ball St,70,Indiana St,63,Win
06-12-2014,Indiana St,63,Ball St,70,Loss
06-12-2014,Iowa,77,UMBC,47,Win
06-12-2014,UMBC,47,Iowa,77,Loss
06-12-2014,St Peter's,70,Boston Univ,59,Win
06-12-2014,Boston Univ,59,St Peter's,70,Loss
06-12-2014,Loyola-Chicago,77,IL Chicago,67,Win
06-12-2014,IL Chicago,67,Loyola-Chicago,77,Loss
06-12-2014,SC Upstate,59,Georgia Tech,54,Win
06-12-2014,Georgia Tech,54,SC Upstate,59,Loss
06-12-2014,BYU,90,Hawaii,70,Win
06-12-2014,Hawaii,70,BYU,90,Loss
06-12-2014,Dayton,73,E Michigan,64,Win
06-12-2014,E Michigan,64,Dayton,73,Loss
06-12-2014,St Bonaventure,80,Ohio,70,Win
06-12-2014,Ohio,70,St Bonaventure,80,Loss
06-12-2014,Houston,71,Abilene Chr,59,Win
06-12-2014,Abilene Chr,59,Houston,71,Loss
06-12-2014,Texas A&M,72,Arizona St,71,Win
06-12-2014,Arizona St,71,Texas A&M,72,Loss
06-12-2014,Montana St,68,Utah Valley,60,Win
06-12-2014,Utah Valley,60,Montana St,68,Loss
06-12-2014,Wichita St,81,St Louis,52,Win
06-12-2014,St Louis,52,Wichita St,81,Loss
06-12-2014,Grambling,74,Selma AL,64,Win
06-12-2014,Selma AL,64,Grambling,74,Loss
06-12-2014,South Carolina,75,Oklahoma St,49,Win
06-12-2014,Oklahoma St,49,South Carolina,75,Loss
06-12-2014,Kent,58,Kennesaw,46,Win
06-12-2014,Kennesaw,46,Kent,58,Loss
06-12-2014,Tulane,59,Mississippi St,54,Win
06-12-2014,Mississippi St,54,Tulane,59,Loss
06-12-2014,Rhode Island,75,Southern Miss,43,Win
06-12-2014,Southern Miss,43,Rhode Island,75,Loss
06-12-2014,MTSU,68,South Alabama,67,Win
06-12-2014,South Alabama,67,MTSU,68,Loss
06-12-2014,Santa Clara,61,San Jose St,50,Win
06-12-2014,San Jose St,50,Santa Clara,61,Loss
06-12-2014,Washington St,91,UT San Antonio,71,Win
06-12-2014,UT San Antonio,71,Washington St,91,Loss
06-12-2014,North Dakota,63,Drake,62,Win
06-12-2014,Drake,62,North Dakota,63,Loss
06-12-2014,Tennessee,65,Kansas St,64,Win
06-12-2014,Kansas St,64,Tennessee,65,Loss
06-12-2014,Dartmouth,74,Maine,51,Win
06-12-2014,Maine,51,Dartmouth,74,Loss
06-12-2014,UT Arlington,63,Weber St,56,Win
06-12-2014,Weber St,56,UT Arlington,63,Loss
06-12-2014,Canisius,77,Niagara,64,Win
06-12-2014,Niagara,64,Canisius,77,Loss
06-12-2014,Detroit,67,South Florida,57,Win
06-12-2014,South Florida,57,Detroit,67,Loss
06-12-2014,Furman,74,Samford,64,Win
06-12-2014,Samford,64,Furman,74,Loss
06-12-2014,Mercer,90,VMI,81,Win
06-12-2014,VMI,81,Mercer,90,Loss
06-12-2014,Cornell,71,MA Lowell,60,Win
06-12-2014,MA Lowell,60,Cornell,71,Loss
06-12-2014,Davidson,90,Stetson,59,Win
06-12-2014,Stetson,59,Davidson,90,Loss
06-12-2014,Sacred Heart,81,Holy Cross,68,Win
06-12-2014,Holy Cross,68,Sacred Heart,81,Loss
06-12-2014,Bowling Green,64,Alabama A&M,47,Win
06-12-2014,Alabama A&M,47,Bowling Green,64,Loss
06-12-2014,Bethune-Cookman,52,Jacksonville,47,Win
06-12-2014,Jacksonville,47,Bethune-Cookman,52,Loss
06-12-2014,Michigan St,85,Ark Pine Bluff,52,Win
06-12-2014,Ark Pine Bluff,52,Michigan St,85,Loss
06-12-2014,Virginia,74,VA Commonwealth,57,Win
06-12-2014,VA Commonwealth,57,Virginia,74,Loss
06-12-2014,WI Green Bay,68,Miami FL,55,Win
06-12-2014,Miami FL,55,WI Green Bay,68,Loss
06-12-2014,North Florida,73,Purdue,70,Win
06-12-2014,Purdue,70,North Florida,73,Loss
06-12-2014,Toledo,87,Chicago St,59,Win
06-12-2014,Chicago St,59,Toledo,87,Loss
06-12-2014,Lehigh,80,Long Island,76,Win
06-12-2014,Long Island,76,Lehigh,80,Loss
06-12-2014,Lafayette,97,Wagner,84,Win
06-12-2014,Wagner,84,Lafayette,97,Loss
06-12-2014,Illinois,70,American Univ,55,Win
06-12-2014,American Univ,55,Illinois,70,Loss
06-12-2014,Oakland,70,Morehead St,68,Win
06-12-2014,Morehead St,68,Oakland,70,Loss
06-12-2014,St Francis PA,69,Albany NY,59,Win
06-12-2014,Albany NY,59,St Francis PA,69,Loss
06-12-2014,Howard,54,NC A&T,47,Win
06-12-2014,NC A&T,47,Howard,54,Loss
06-12-2014,Penn,79,Binghamton,70,Win
06-12-2014,Binghamton,70,Penn,79,Loss
06-12-2014,UNC Greensboro,55,Presbyterian,53,Win
06-12-2014,Presbyterian,53,UNC Greensboro,55,Loss
06-12-2014,St Francis NY,65,Liberty,54,Win
06-12-2014,Liberty,54,St Francis NY,65,Loss
06-12-2014,Maryland,82,Winthrop,62,Win
06-12-2014,Winthrop,62,Maryland,82,Loss
07-12-2014,SF Austin,84,Ouachita,60,Win
07-12-2014,Ouachita,60,SF Austin,84,Loss
07-12-2014,Mississippi,79,Oregon,73,Win
07-12-2014,Oregon,73,Mississippi,79,Loss
07-12-2014,Monmouth NJ,92,Iona,89,Win
07-12-2014,Iona,89,Monmouth NJ,92,Loss
07-12-2014,Youngstown St,70,Thiel,45,Win
07-12-2014,Thiel,45,Youngstown St,70,Loss
07-12-2014,Wyoming,70,Regis CO,35,Win
07-12-2014,Regis CO,35,Wyoming,70,Loss
07-12-2014,Radford,68,Virginia Tech,66,Win
07-12-2014,Virginia Tech,66,Radford,68,Loss
07-12-2014,Tulsa,78,Ark Little Rock,73,Win
07-12-2014,Ark Little Rock,73,Tulsa,78,Loss
07-12-2014,California,63,Nevada,56,Win
07-12-2014,Nevada,56,California,63,Loss
07-12-2014,NC Central,61,Howard,39,Win
07-12-2014,Howard,39,NC Central,61,Loss
07-12-2014,San Francisco,85,Houston Bap,54,Win
07-12-2014,Houston Bap,54,San Francisco,85,Loss
07-12-2014,Washington,49,San Diego St,36,Win
07-12-2014,San Diego St,36,Washington,49,Loss
07-12-2014,Montana,69,N Dakota St,57,Win
07-12-2014,N Dakota St,57,Montana,69,Loss
07-12-2014,Tennessee Tech,87,Hiwassee,48,Win
07-12-2014,Hiwassee,48,Tennessee Tech,87,Loss
07-12-2014,G Washington,78,Charlotte,70,Win
07-12-2014,Charlotte,70,G Washington,78,Loss
07-12-2014,Wright St,81,Urbana,58,Win
07-12-2014,Urbana,58,Wright St,81,Loss
07-12-2014,USC,89,Utah St,84,Win
07-12-2014,Utah St,84,USC,89,Loss
07-12-2014,Clemson,68,Arkansas,65,Win
07-12-2014,Arkansas,65,Clemson,68,Loss
07-12-2014,Creighton,65,Nebraska,55,Win
07-12-2014,Nebraska,55,Creighton,65,Loss
07-12-2014,Kentucky,82,E Kentucky,49,Win
07-12-2014,E Kentucky,49,Kentucky,82,Loss
07-12-2014,Fairfield,56,Quinnipiac,52,Win
07-12-2014,Quinnipiac,52,Fairfield,56,Loss
07-12-2014,Delaware St,66,Delaware,53,Win
07-12-2014,Delaware,53,Delaware St,66,Loss
07-12-2014,Buffalo,74,Robert Morris,59,Win
07-12-2014,Robert Morris,59,Buffalo,74,Loss
07-12-2014,Cleveland St,76,W Illinois,54,Win
07-12-2014,W Illinois,54,Cleveland St,76,Loss
07-12-2014,Georgia,64,Colorado,57,Win
07-12-2014,Colorado,57,Georgia,64,Loss
07-12-2014,Illinois St,78,UAB,74,Win
07-12-2014,UAB,74,Illinois St,78,Loss
07-12-2014,West Virginia,67,N Kentucky,42,Win
07-12-2014,N Kentucky,42,West Virginia,67,Loss
07-12-2014,Georgetown,78,Towson,46,Win
07-12-2014,Towson,46,Georgetown,78,Loss
07-12-2014,UCLA,75,San Diego,68,Win
07-12-2014,San Diego,68,UCLA,75,Loss
07-12-2014,Colorado St,66,N Colorado,58,Win
07-12-2014,N Colorado,58,Colorado St,66,Loss
07-12-2014,Hofstra,68,Appalachian St,51,Win
07-12-2014,Appalachian St,51,Hofstra,68,Loss
07-12-2014,James Madison,51,Richmond,46,Win
07-12-2014,Richmond,46,James Madison,51,Loss
07-12-2014,North Carolina,108,East Carolina,64,Win
07-12-2014,East Carolina,64,North Carolina,108,Loss
07-12-2014,Elon,117,Central Penn,73,Win
07-12-2014,Central Penn,73,Elon,117,Loss
07-12-2014,UNC Asheville,91,Limestone,66,Win
07-12-2014,Limestone,66,UNC Asheville,91,Loss
07-12-2014,Rider,80,Siena,68,Win
07-12-2014,Siena,68,Rider,80,Loss
07-12-2014,Manhattan,60,Marist,38,Win
07-12-2014,Marist,38,Manhattan,60,Loss
07-12-2014,FL Gulf Coast,84,Massachusetts,75,Win
07-12-2014,Massachusetts,75,FL Gulf Coast,84,Loss
07-12-2014,DePaul,83,WI Milwaukee,61,Win
07-12-2014,WI Milwaukee,61,DePaul,83,Loss
08-12-2014,MD E Shore,69,NC A&T,58,Win
08-12-2014,NC A&T,58,MD E Shore,69,Loss
08-12-2014,S Carolina St,71,Bethune-Cookman,66,Win
08-12-2014,Bethune-Cookman,66,S Carolina St,71,Loss
08-12-2014,Caldwell,63,Binghamton,52,Win
08-12-2014,Binghamton,52,Caldwell,63,Loss
08-12-2014,Norfolk St,88,Coppin St,69,Win
08-12-2014,Coppin St,69,Norfolk St,88,Loss
08-12-2014,SMU,80,Santa Barbara,73,Win
08-12-2014,Santa Barbara,73,SMU,80,Loss
08-12-2014,Brown,77,Providence,67,Win
08-12-2014,Providence,67,Brown,77,Loss
08-12-2014,UTEP,81,Incarnate Word,65,Win
08-12-2014,Incarnate Word,65,UTEP,81,Loss
08-12-2014,Minnesota,92,North Dakota,56,Win
08-12-2014,North Dakota,56,Minnesota,92,Loss
08-12-2014,Air Force,77,NE Omaha,61,Win
08-12-2014,NE Omaha,61,Air Force,77,Loss
08-12-2014,Florida,85,Yale,47,Win
08-12-2014,Yale,47,Florida,85,Loss
08-12-2014,Bucknell,61,Albany NY,58,Win
08-12-2014,Albany NY,58,Bucknell,61,Loss
08-12-2014,Lafayette,82,Sacred Heart,81,Win
08-12-2014,Sacred Heart,81,Lafayette,82,Loss
08-12-2014,Hampton,62,Morgan St,58,Win
08-12-2014,Morgan St,58,Hampton,62,Loss
08-12-2014,Purdue,63,IPFW,43,Win
08-12-2014,IPFW,43,Purdue,63,Loss
08-12-2014,Harvard,70,Boston Univ,56,Win
08-12-2014,Boston Univ,56,Harvard,70,Loss
08-12-2014,Chattanooga,104,Montreat And,50,Win
08-12-2014,Montreat And,50,Chattanooga,104,Loss
08-12-2014,Campbell,63,J&W NC,38,Win
08-12-2014,J&W NC,38,Campbell,63,Loss
08-12-2014,Miami FL,70,Savannah St,39,Win
08-12-2014,Savannah St,39,Miami FL,70,Loss
08-12-2014,Butler,93,Kennesaw,51,Win
08-12-2014,Kennesaw,51,Butler,93,Loss
09-12-2014,Baylor,77,Texas A&M,63,Win
09-12-2014,Texas A&M,63,Baylor,77,Loss
09-12-2014,Idaho St,67,Grand Canyon,51,Win
09-12-2014,Grand Canyon,51,Idaho St,67,Loss
09-12-2014,Creighton,91,South Dakota,88,Win
09-12-2014,South Dakota,88,Creighton,91,Loss
09-12-2014,ULM,82,Northwestern LA,74,Win
09-12-2014,Northwestern LA,74,ULM,82,Loss
09-12-2014,Kansas St,50,Bradley,47,Win
09-12-2014,Bradley,47,Kansas St,50,Loss
09-12-2014,TCU,80,Furman,69,Win
09-12-2014,Furman,69,TCU,80,Loss
09-12-2014,S Dakota St,62,St Louis,55,Win
09-12-2014,St Louis,55,S Dakota St,62,Loss
09-12-2014,E Michigan,45,Michigan,42,Win
09-12-2014,Michigan,42,E Michigan,45,Loss
09-12-2014,UC Davis,80,E Illinois,70,Win
09-12-2014,E Illinois,70,UC Davis,80,Loss
09-12-2014,Villanova,73,Illinois,59,Win
09-12-2014,Illinois,59,Villanova,73,Loss
09-12-2014,Louisville,94,Indiana,74,Win
09-12-2014,Indiana,74,Louisville,94,Loss
09-12-2014,San Jose St,74,St Katherine,63,Win
09-12-2014,St Katherine,63,San Jose St,74,Loss
09-12-2014,Iowa,67,Alcorn St,44,Win
09-12-2014,Alcorn St,44,Iowa,67,Loss
09-12-2014,Boise St,78,Adams St,49,Win
09-12-2014,Adams St,49,Boise St,78,Loss
09-12-2014,Arizona,87,Utah Valley,56,Win
09-12-2014,Utah Valley,56,Arizona,87,Loss
09-12-2014,NJIT,68,St Francis NY,66,Win
09-12-2014,St Francis NY,66,NJIT,68,Loss
09-12-2014,Xavier,66,IUPUI,43,Win
09-12-2014,IUPUI,43,Xavier,66,Loss
09-12-2014,Bryant,80,Army,73,Win
09-12-2014,Army,73,Bryant,80,Loss
09-12-2014,Colgate,88,Morrisville St,52,Win
09-12-2014,Morrisville St,52,Colgate,88,Loss
09-12-2014,Wichita St,77,Seton Hall,68,Win
09-12-2014,Seton Hall,68,Wichita St,77,Loss
09-12-2014,Evansville,65,Belmont,62,Win
09-12-2014,Belmont,62,Evansville,65,Loss
09-12-2014,Dayton,56,Bowling Green,52,Win
09-12-2014,Bowling Green,52,Dayton,56,Loss
09-12-2014,Iowa St,73,Missouri KC,56,Win
09-12-2014,Missouri KC,56,Iowa St,73,Loss
09-12-2014,Navy,84,VMI,66,Win
09-12-2014,VMI,66,Navy,84,Loss
09-12-2014,Hartford,79,Holy Cross,61,Win
09-12-2014,Holy Cross,61,Hartford,79,Loss
09-12-2014,Penn,59,Marist,42,Win
09-12-2014,Marist,42,Penn,59,Loss
09-12-2014,Rutgers,60,New Hampshire,56,Win
09-12-2014,New Hampshire,56,Rutgers,60,Loss
09-12-2014,Long Island,83,Maine,70,Win
09-12-2014,Maine,70,Long Island,83,Loss
09-12-2014,St Joseph's PA,68,Loyola MD,42,Win
09-12-2014,Loyola MD,42,St Joseph's PA,68,Loss
09-12-2014,Notre Dame,93,Mt St Mary's,67,Win
09-12-2014,Mt St Mary's,67,Notre Dame,93,Loss
09-12-2014,Winthrop,96,Mars Hill,51,Win
09-12-2014,Mars Hill,51,Winthrop,96,Loss
10-12-2014,Valparaiso,79,Trinity IL,54,Win
10-12-2014,Trinity IL,54,Valparaiso,79,Loss
10-12-2014,Incarnate Word,74,Nebraska,73,Win
10-12-2014,Nebraska,73,Incarnate Word,74,Loss
10-12-2014,Davidson,110,Montana,99,Win
10-12-2014,Montana,99,Davidson,110,Loss
10-12-2014,Texas Tech,73,Fresno St,56,Win
10-12-2014,Fresno St,56,Texas Tech,73,Loss
10-12-2014,Minnesota,85,Southern Univ,57,Win
10-12-2014,Southern Univ,57,Minnesota,85,Loss
10-12-2014,St John's,74,F Dickinson,52,Win
10-12-2014,F Dickinson,52,St John's,74,Loss
10-12-2014,ULL,94,Louisiana Tech,86,Win
10-12-2014,Louisiana Tech,86,ULL,94,Loss
10-12-2014,Dartmouth,69,MA Lowell,48,Win
10-12-2014,MA Lowell,48,Dartmouth,69,Loss
10-12-2014,Northern Iowa,65,Denver,55,Win
10-12-2014,Denver,55,Northern Iowa,65,Loss
10-12-2014,Gonzaga,81,Washington St,66,Win
10-12-2014,Washington St,66,Gonzaga,81,Loss
10-12-2014,San Diego St,60,Long Beach St,59,Win
10-12-2014,Long Beach St,59,San Diego St,60,Loss
10-12-2014,UCLA,77,UC Riverside,66,Win
10-12-2014,UC Riverside,66,UCLA,77,Loss
10-12-2014,California,45,Wyoming,42,Win
10-12-2014,Wyoming,42,California,45,Loss
10-12-2014,Penn St,64,Duquesne,62,Win
10-12-2014,Duquesne,62,Penn St,64,Loss
10-12-2014,Utah,65,BYU,61,Win
10-12-2014,BYU,61,Utah,65,Loss
10-12-2014,Wisconsin,93,WI Milwaukee,54,Win
10-12-2014,WI Milwaukee,54,Wisconsin,93,Loss
10-12-2014,Colorado St,62,Colorado,60,Win
10-12-2014,Colorado,60,Colorado St,62,Loss
10-12-2014,Campbell,70,Delaware St,55,Win
10-12-2014,Delaware St,55,Campbell,70,Loss
10-12-2014,Providence,68,Rhode Island,60,Win
10-12-2014,Rhode Island,60,Providence,68,Loss
10-12-2014,Kentucky,56,Columbia,46,Win
10-12-2014,Columbia,46,Kentucky,56,Loss
10-12-2014,Ohio St,97,High Point,43,Win
10-12-2014,High Point,43,Ohio St,97,Loss
10-12-2014,Kansas,75,Georgetown,70,Win
10-12-2014,Georgetown,70,Kansas,75,Loss
10-12-2014,UNC Greensboro,82,Greensboro,78,Win
10-12-2014,Greensboro,78,UNC Greensboro,82,Loss
10-12-2014,Iona,77,Rider,64,Win
10-12-2014,Rider,64,Iona,77,Loss
10-12-2014,Fordham,68,Monmouth NJ,58,Win
10-12-2014,Monmouth NJ,58,Fordham,68,Loss
10-12-2014,Central Conn,65,UMBC,53,Win
10-12-2014,UMBC,53,Central Conn,65,Loss
10-12-2014,SE Oklahoma,69,Tulsa,66,Win
10-12-2014,Tulsa,66,SE Oklahoma,69,Loss
10-12-2014,SE Missouri St,55,S Illinois,54,Win
10-12-2014,S Illinois,54,SE Missouri St,55,Loss
10-12-2014,NE Omaha,94,Iowa Wesleyan,67,Win
10-12-2014,Iowa Wesleyan,67,NE Omaha,94,Loss
10-12-2014,Temple,76,Towson,64,Win
10-12-2014,Towson,64,Temple,76,Loss
10-12-2014,Maryland,67,NC Central,56,Win
10-12-2014,NC Central,56,Maryland,67,Loss
10-12-2014,Purdue,87,Arkansas St,46,Win
10-12-2014,Arkansas St,46,Purdue,87,Loss
10-12-2014,St Peter's,60,Princeton,46,Win
10-12-2014,Princeton,46,St Peter's,60,Loss
10-12-2014,Hofstra,105,Coppin St,64,Win
10-12-2014,Coppin St,64,Hofstra,105,Loss
11-12-2014,W Illinois,78,Idaho,75,Win
11-12-2014,Idaho,75,W Illinois,78,Loss
11-12-2014,Troy,80,Fort Valley St,63,Win
11-12-2014,Fort Valley St,63,Troy,80,Loss
11-12-2014,Col Charleston,50,S Carolina St,47,Win
11-12-2014,S Carolina St,47,Col Charleston,50,Loss
11-12-2014,IL Chicago,71,UCF,60,Win
11-12-2014,UCF,60,IL Chicago,71,Loss
11-12-2014,San Diego,79,Santa Barbara,65,Win
11-12-2014,Santa Barbara,65,San Diego,79,Loss
11-12-2014,CS Sacramento,73,CS Fullerton,59,Win
11-12-2014,CS Fullerton,59,CS Sacramento,73,Loss
11-12-2014,Boise St,91,NW Nazarene,51,Win
11-12-2014,NW Nazarene,51,Boise St,91,Loss
11-12-2014,E Washington,81,San Francisco,76,Win
11-12-2014,San Francisco,76,E Washington,81,Loss
11-12-2014,Missouri,78,Elon,73,Win
11-12-2014,Elon,73,Missouri,78,Loss
11-12-2014,Colgate,65,Binghamton,44,Win
11-12-2014,Binghamton,44,Colgate,65,Loss
11-12-2014,Boston College,85,Maine,74,Win
11-12-2014,Maine,74,Boston College,85,Loss
11-12-2014,IPFW,91,MI Dearborn,67,Win
11-12-2014,MI Dearborn,67,IPFW,91,Loss
11-12-2014,Chattanooga,67,Citadel,48,Win
11-12-2014,Citadel,48,Chattanooga,67,Loss
11-12-2014,UNC Asheville,78,Tusculum,40,Win
11-12-2014,Tusculum,40,UNC Asheville,78,Loss
11-12-2014,Wright St,79,Belmont,71,Win
11-12-2014,Belmont,71,Wright St,79,Loss
11-12-2014,G Washington,81,DePaul,68,Win
11-12-2014,DePaul,68,G Washington,81,Loss
11-12-2014,Coastal Car,85,Warren Wilson,40,Win
11-12-2014,Warren Wilson,40,Coastal Car,85,Loss
12-12-2014,Holy Cross,76,NJIT,66,Win
12-12-2014,NJIT,66,Holy Cross,76,Loss
12-12-2014,Iowa St,90,Iowa,75,Win
12-12-2014,Iowa,75,Iowa St,90,Loss
12-12-2014,NC State,86,Charleston So,50,Win
12-12-2014,Charleston So,50,NC State,86,Loss
12-12-2014,Florida,75,TX Southern,50,Win
12-12-2014,TX Southern,50,Florida,75,Loss
13-12-2014,LSU,76,Sam Houston St,67,Win
13-12-2014,Sam Houston St,67,LSU,76,Loss
13-12-2014,Albany NY,77,Siena,68,Win
13-12-2014,Siena,68,Albany NY,77,Loss
13-12-2014,Richmond,54,Howard,41,Win
13-12-2014,Howard,41,Richmond,54,Loss
13-12-2014,Gardner Webb,74,Furman,68,Win
13-12-2014,Furman,68,Gardner Webb,74,Loss
13-12-2014,St Louis,67,Edwardsville,61,Win
13-12-2014,Edwardsville,61,St Louis,67,Loss
13-12-2014,MD E Shore,53,Navy,46,Win
13-12-2014,Navy,46,MD E Shore,53,Loss
13-12-2014,FL Atlantic,54,UCF,41,Win
13-12-2014,UCF,41,FL Atlantic,54,Loss
13-12-2014,Oral Roberts,86,New Mexico St,83,Win
13-12-2014,New Mexico St,83,Oral Roberts,86,Loss
13-12-2014,N Dakota St,71,North Dakota,42,Win
13-12-2014,North Dakota,42,N Dakota St,71,Loss
13-12-2014,TCU,68,McNeese St,50,Win
13-12-2014,McNeese St,50,TCU,68,Loss
13-12-2014,Texas,59,Texas St,27,Win
13-12-2014,Texas St,27,Texas,59,Loss
13-12-2014,Oklahoma St,73,Memphis,55,Win
13-12-2014,Memphis,55,Oklahoma St,73,Loss
13-12-2014,Colorado,93,N Colorado,68,Win
13-12-2014,N Colorado,68,Colorado,93,Loss
13-12-2014,Arizona,80,Michigan,53,Win
13-12-2014,Michigan,53,Arizona,80,Loss
13-12-2014,Indiana,94,Grand Canyon,66,Win
13-12-2014,Grand Canyon,66,Indiana,94,Loss
13-12-2014,Abilene Chr,76,N New Mexico,48,Win
13-12-2014,N New Mexico,48,Abilene Chr,76,Loss
13-12-2014,Stanford,49,Denver,43,Win
13-12-2014,Denver,43,Stanford,49,Loss
13-12-2014,VA Commonwealth,93,Northern Iowa,87,Win
13-12-2014,Northern Iowa,87,VA Commonwealth,93,Loss
13-12-2014,Toledo,73,Arkansas St,65,Win
13-12-2014,Arkansas St,65,Toledo,73,Loss
13-12-2014,Missouri St,73,SE Missouri St,61,Win
13-12-2014,SE Missouri St,61,Missouri St,73,Loss
13-12-2014,Davidson,78,Niagara,58,Win
13-12-2014,Niagara,58,Davidson,78,Loss
13-12-2014,Rider,63,Hartford,61,Win
13-12-2014,Hartford,61,Rider,63,Loss
13-12-2014,UNLV,75,South Dakota,61,Win
13-12-2014,South Dakota,61,UNLV,75,Loss
13-12-2014,Utah St,50,Utah Valley,47,Win
13-12-2014,Utah Valley,47,Utah St,50,Loss
13-12-2014,Seattle,54,San Jose St,38,Win
13-12-2014,San Jose St,38,Seattle,54,Loss
13-12-2014,Idaho St,69,NW Nazarene,57,Win
13-12-2014,NW Nazarene,57,Idaho St,69,Loss
13-12-2014,Vanderbilt,81,Purdue,71,Win
13-12-2014,Purdue,71,Vanderbilt,81,Loss
13-12-2014,Alabama,65,Tennessee Tech,53,Win
