Date,Team,Team Score,Opponent,Opponent Score,Team Result
18-01-2014,NC State,60,Duke,95,Loss
18-01-2014,Boise St,78,Utah St,74,Win
18-01-2014,Utah St,74,Boise St,78,Loss
18-01-2014,Georgia St,99,Ark Little Rock,73,Win
18-01-2014,Ark Little Rock,73,Georgia St,99,Loss
18-01-2014,Tulane,58,Rice,41,Win
18-01-2014,Rice,41,Tulane,58,Loss
18-01-2014,Miami FL,56,Georgia Tech,42,Win
18-01-2014,Georgia Tech,42,Miami FL,56,Loss
18-01-2014,Kansas St,78,West Virginia,56,Win
18-01-2014,West Virginia,56,Kansas St,78,Loss
18-01-2014,Northern Arizona,77,Portland St,56,Win
18-01-2014,Portland St,56,Northern Arizona,77,Loss
18-01-2014,Vermont,73,UMBC,47,Win
18-01-2014,UMBC,47,Vermont,73,Loss
18-01-2014,Providence,81,Creighton,68,Win
18-01-2014,Creighton,68,Providence,81,Loss
18-01-2014,Gardner Webb,67,Presbyterian,58,Win
18-01-2014,Presbyterian,58,Gardner Webb,67,Loss
18-01-2014,Colgate,63,Navy,41,Win
18-01-2014,Navy,41,Colgate,63,Loss
18-01-2014,Miami OH,64,Ball St,52,Win
18-01-2014,Ball St,52,Miami OH,64,Loss
18-01-2014,Appalachian St,81,Ga Southern,68,Win
18-01-2014,Ga Southern,68,Appalachian St,81,Loss
18-01-2014,Campbell,97,VMI,93,Win
18-01-2014,VMI,93,Campbell,97,Loss
18-01-2014,Butler,69,Marquette,57,Win
18-01-2014,Marquette,57,Butler,69,Loss
19-01-2014,Utah Valley,52,Seattle,51,Win
19-01-2014,Seattle,51,Utah Valley,52,Loss
19-01-2014,Army,74,Bucknell,67,Win
19-01-2014,Bucknell,67,Army,74,Loss
19-01-2014,Monmouth NJ,83,Canisius,82,Win
19-01-2014,Canisius,82,Monmouth NJ,83,Loss
19-01-2014,Iona,88,Siena,74,Win
19-01-2014,Siena,74,Iona,88,Loss
19-01-2014,SMU,73,Hofstra,49,Win
19-01-2014,Hofstra,49,SMU,73,Loss
19-01-2014,Oregon St,80,Oregon,72,Win
19-01-2014,Oregon,72,Oregon St,80,Loss
19-01-2014,Notre Dame,70,Virginia Tech,63,Win
19-01-2014,Virginia Tech,63,Notre Dame,70,Loss
19-01-2014,Houston,77,Rutgers,55,Win
19-01-2014,Rutgers,55,Houston,77,Loss
19-01-2014,Bowling Green,69,W Michigan,64,Win
19-01-2014,W Michigan,64,Bowling Green,69,Loss
19-01-2014,Towson,72,Col Charleston,57,Win
19-01-2014,Col Charleston,57,Towson,72,Loss
19-01-2014,Wright St,49,Cleveland St,46,Win
19-01-2014,Cleveland St,46,Wright St,49,Loss
19-01-2014,WI Green Bay,69,IL Chicago,64,Win
19-01-2014,IL Chicago,64,WI Green Bay,69,Loss
19-01-2014,Southern Miss,80,Louisiana Tech,71,Win
19-01-2014,Louisiana Tech,71,Southern Miss,80,Loss
19-01-2014,Iowa,94,Minnesota,73,Win
19-01-2014,Minnesota,73,Iowa,94,Loss
20-01-2014,Norfolk St,83,Coppin St,71,Win
20-01-2014,Coppin St,71,Norfolk St,83,Loss
20-01-2014,Alcorn St,71,Ark Pine Bluff,45,Win
20-01-2014,Ark Pine Bluff,45,Alcorn St,71,Loss
20-01-2014,Jackson St,84,TX Southern,80,Win
20-01-2014,TX Southern,80,Jackson St,84,Loss
20-01-2014,S Carolina St,69,Bethune-Cookman,67,Win
20-01-2014,Bethune-Cookman,67,S Carolina St,69,Loss
20-01-2014,Morgan St,80,Hampton,71,Win
20-01-2014,Hampton,71,Morgan St,80,Loss
20-01-2014,NC A&T,66,Delaware St,55,Win
20-01-2014,Delaware St,55,NC A&T,66,Loss
20-01-2014,Weber St,65,Idaho St,59,Win
20-01-2014,Idaho St,59,Weber St,65,Loss
20-01-2014,Delaware,90,Drexel,77,Win
20-01-2014,Drexel,77,Delaware,90,Loss
20-01-2014,Belmont,62,Fairfield,53,Win
20-01-2014,Fairfield,53,Belmont,62,Loss
20-01-2014,Marquette,80,Georgetown,72,Win
20-01-2014,Georgetown,72,Marquette,80,Loss
20-01-2014,NC State,65,Maryland,56,Win
20-01-2014,Maryland,56,NC State,65,Loss
20-01-2014,Kansas,78,Baylor,68,Win
20-01-2014,Baylor,68,Kansas,78,Loss
20-01-2014,Savannah St,79,Florida A&M,68,Win
20-01-2014,Florida A&M,68,Savannah St,79,Loss
20-01-2014,Stony Brook,81,UMBC,62,Win
20-01-2014,UMBC,62,Stony Brook,81,Loss
20-01-2014,Hartford,69,MA Lowell,51,Win
20-01-2014,MA Lowell,51,Hartford,69,Loss
20-01-2014,Prairie View,83,Grambling,82,Win
20-01-2014,Grambling,82,Prairie View,83,Loss
20-01-2014,Nebraska,68,Ohio St,62,Win
20-01-2014,Ohio St,62,Nebraska,68,Loss
20-01-2014,Boston Univ,72,Loyola MD,58,Win
20-01-2014,Loyola MD,58,Boston Univ,72,Loss
20-01-2014,Albany NY,66,Binghamton,60,Win
20-01-2014,Binghamton,60,Albany NY,66,Loss
20-01-2014,Vermont,57,New Hampshire,40,Win
20-01-2014,New Hampshire,40,Vermont,57,Loss
20-01-2014,Marist,70,St Peter's,63,Win
20-01-2014,St Peter's,63,Marist,70,Loss
20-01-2014,Wofford,71,W Carolina,60,Win
20-01-2014,W Carolina,60,Wofford,71,Loss
20-01-2014,Xavier,84,DePaul,74,Win
20-01-2014,DePaul,74,Xavier,84,Loss
20-01-2014,Creighton,96,Villanova,68,Win
20-01-2014,Villanova,68,Creighton,96,Loss
20-01-2014,Virginia,76,North Carolina,61,Win
20-01-2014,North Carolina,61,Virginia,76,Loss
21-01-2014,Nicholls St,87,McNeese St,79,Win
21-01-2014,McNeese St,79,Nicholls St,87,Loss
21-01-2014,Northwestern,63,Purdue,60,Win
21-01-2014,Purdue,60,Northwestern,63,Loss
21-01-2014,SMU,70,Rutgers,56,Win
21-01-2014,Rutgers,56,SMU,70,Loss
21-01-2014,Missouri St,64,Evansville,61,Win
21-01-2014,Evansville,61,Missouri St,64,Loss
21-01-2014,Providence,65,Butler,56,Win
21-01-2014,Butler,56,Providence,65,Loss
21-01-2014,New Mexico,84,Boise St,75,Win
21-01-2014,Boise St,75,New Mexico,84,Loss
21-01-2014,Kentucky,68,Texas A&M,51,Win
21-01-2014,Texas A&M,51,Kentucky,68,Loss
21-01-2014,Georgia Tech,68,Boston College,60,Win
21-01-2014,Boston College,60,Georgia Tech,68,Loss
21-01-2014,Michigan St,71,Indiana,66,Win
21-01-2014,Indiana,66,Michigan St,71,Loss
21-01-2014,Texas,67,Kansas St,64,Win
21-01-2014,Kansas St,64,Texas,67,Loss
21-01-2014,Connecticut,90,Temple,66,Win
21-01-2014,Temple,66,Connecticut,90,Loss
21-01-2014,LSU,77,Missouri,71,Win
21-01-2014,Missouri,71,LSU,77,Loss
21-01-2014,Florida St,76,Notre Dame,74,Win
21-01-2014,Notre Dame,74,Florida St,76,Loss
21-01-2014,Pittsburgh,76,Clemson,43,Win
21-01-2014,Clemson,43,Pittsburgh,76,Loss
21-01-2014,FL Atlantic,68,Harvard,53,Win
21-01-2014,Harvard,53,FL Atlantic,68,Loss
21-01-2014,Wright St,73,WI Milwaukee,57,Win
21-01-2014,WI Milwaukee,57,Wright St,73,Loss
22-01-2014,Duke,67,Miami FL,46,Win
22-01-2014,Miami FL,46,Duke,67,Loss
22-01-2014,American Univ,86,Boston Univ,56,Win
22-01-2014,Boston Univ,56,American Univ,86,Loss
22-01-2014,VMI,82,High Point,80,Win
22-01-2014,High Point,80,VMI,82,Loss
22-01-2014,Bradley,69,Northern Iowa,65,Win
22-01-2014,Northern Iowa,65,Bradley,69,Loss
22-01-2014,Georgia,97,South Carolina,76,Win
22-01-2014,South Carolina,76,Georgia,97,Loss
22-01-2014,NC Central,84,NC A&T,44,Win
22-01-2014,NC A&T,44,NC Central,84,Loss
22-01-2014,Lehigh,68,Navy,66,Win
22-01-2014,Navy,66,Lehigh,68,Loss
22-01-2014,Longwood,69,Liberty,66,Win
22-01-2014,Liberty,66,Longwood,69,Loss
22-01-2014,Akron,78,E Michigan,68,Win
22-01-2014,E Michigan,68,Akron,78,Loss
22-01-2014,St Joseph's PA,61,Rhode Island,57,Win
22-01-2014,Rhode Island,57,St Joseph's PA,61,Loss
22-01-2014,Coastal Car,84,Presbyterian,72,Win
22-01-2014,Presbyterian,72,Coastal Car,84,Loss
22-01-2014,UNC Asheville,81,Winthrop,66,Win
22-01-2014,Winthrop,66,UNC Asheville,81,Loss
22-01-2014,Cleveland St,74,IL Chicago,64,Win
22-01-2014,IL Chicago,64,Cleveland St,74,Loss
22-01-2014,Oregon St,66,Washington St,55,Win
22-01-2014,Washington St,55,Oregon St,66,Loss
22-01-2014,Mississippi,63,Vanderbilt,52,Win
22-01-2014,Vanderbilt,52,Mississippi,63,Loss
22-01-2014,Oklahoma,77,TCU,69,Win
22-01-2014,TCU,69,Oklahoma,77,Loss
22-01-2014,MS Valley St,72,Southern Univ,64,Win
22-01-2014,Southern Univ,64,MS Valley St,72,Loss
22-01-2014,UNLV,62,Utah St,42,Win
22-01-2014,Utah St,42,UNLV,62,Loss
22-01-2014,USC,77,California,69,Win
22-01-2014,California,69,USC,77,Loss
22-01-2014,WI Green Bay,83,Oakland,69,Win
22-01-2014,Oakland,69,WI Green Bay,83,Loss
22-01-2014,Tennessee,81,Arkansas,74,Win
22-01-2014,Arkansas,74,Tennessee,81,Loss
22-01-2014,Indiana St,65,Loyola-Chicago,61,Win
22-01-2014,Loyola-Chicago,61,Indiana St,65,Loss
22-01-2014,St Bonaventure,66,La Salle,51,Win
22-01-2014,La Salle,51,St Bonaventure,66,Loss
22-01-2014,Minnesota,81,Wisconsin,68,Win
22-01-2014,Wisconsin,68,Minnesota,81,Loss
22-01-2014,Drake,57,S Illinois,54,Win
22-01-2014,S Illinois,54,Drake,57,Loss
22-01-2014,Wichita St,70,Illinois St,55,Win
22-01-2014,Illinois St,55,Wichita St,70,Loss
22-01-2014,Mississippi St,82,Auburn,74,Win
22-01-2014,Auburn,74,Mississippi St,82,Loss
22-01-2014,Hofstra,77,William & Mary,60,Win
22-01-2014,William & Mary,60,Hofstra,77,Loss
22-01-2014,Nevada,96,Fresno St,86,Win
22-01-2014,Fresno St,86,Nevada,96,Loss
22-01-2014,San Diego St,75,San Jose St,50,Win
22-01-2014,San Jose St,50,San Diego St,75,Loss
22-01-2014,Wyoming,66,Air Force,59,Win
22-01-2014,Air Force,59,Wyoming,66,Loss
22-01-2014,Bowling Green,58,Ohio,56,Win
22-01-2014,Ohio,56,Bowling Green,58,Loss
22-01-2014,Miami OH,86,C Michigan,80,Win
22-01-2014,C Michigan,80,Miami OH,86,Loss
22-01-2014,Northeastern,57,Towson,54,Win
22-01-2014,Towson,54,Northeastern,57,Loss
22-01-2014,Charleston So,78,Gardner Webb,76,Win
22-01-2014,Gardner Webb,76,Charleston So,78,Loss
22-01-2014,Fordham,76,George Mason,70,Win
22-01-2014,George Mason,70,Fordham,76,Loss
22-01-2014,Col Charleston,75,UNC Wilmington,70,Win
22-01-2014,UNC Wilmington,70,Col Charleston,75,Loss
22-01-2014,Toledo,77,N Illinois,68,Win
22-01-2014,N Illinois,68,Toledo,77,Loss
22-01-2014,Canisius,87,Niagara,74,Win
22-01-2014,Niagara,74,Canisius,87,Loss
22-01-2014,Campbell,65,Radford,63,Win
22-01-2014,Radford,63,Campbell,65,Loss
22-01-2014,Bucknell,70,Loyola MD,60,Win
22-01-2014,Loyola MD,60,Bucknell,70,Loss
22-01-2014,St Louis,76,Duquesne,72,Win
22-01-2014,Duquesne,72,St Louis,76,Loss
22-01-2014,VA Commonwealth,80,Dayton,66,Win
22-01-2014,Dayton,66,VA Commonwealth,80,Loss
22-01-2014,Army,66,Colgate,63,Win
22-01-2014,Colgate,63,Army,66,Loss
22-01-2014,Richmond,58,Massachusetts,55,Win
22-01-2014,Massachusetts,55,Richmond,58,Loss
22-01-2014,Michigan,75,Iowa,67,Win
22-01-2014,Iowa,67,Michigan,75,Loss
22-01-2014,Louisville,86,South Florida,47,Win
22-01-2014,South Florida,47,Louisville,86,Loss
22-01-2014,Holy Cross,59,Lafayette,58,Win
22-01-2014,Lafayette,58,Holy Cross,59,Loss
22-01-2014,West Virginia,87,Texas Tech,81,Win
22-01-2014,Texas Tech,81,West Virginia,87,Loss
22-01-2014,Wake Forest,83,Virginia Tech,77,Win
22-01-2014,Virginia Tech,77,Wake Forest,83,Loss
23-01-2014,TN Martin,84,E Illinois,77,Win
23-01-2014,E Illinois,77,TN Martin,84,Loss
23-01-2014,Tulsa,58,Middle Tenn St,53,Win
23-01-2014,Middle Tenn St,53,Tulsa,58,Loss
23-01-2014,Denver,74,NE Omaha,60,Win
23-01-2014,NE Omaha,60,Denver,74,Loss
23-01-2014,SE Missouri St,82,Edwardsville,78,Win
23-01-2014,Edwardsville,78,SE Missouri St,82,Loss
23-01-2014,Georgia St,77,ULL,70,Win
23-01-2014,ULL,70,Georgia St,77,Loss
23-01-2014,TAM C. Christi,74,SE Louisiana,71,Win
23-01-2014,SE Louisiana,71,TAM C. Christi,74,Loss
23-01-2014,Lamar,65,Abilene Chr,57,Win
23-01-2014,Abilene Chr,57,Lamar,65,Loss
23-01-2014,SF Austin,72,Oral Roberts,69,Win
23-01-2014,Oral Roberts,69,SF Austin,72,Loss
23-01-2014,UT Arlington,59,Troy,56,Win
23-01-2014,Troy,56,UT Arlington,59,Loss
23-01-2014,Louisiana Tech,80,Charlotte,60,Win
23-01-2014,Charlotte,60,Louisiana Tech,80,Loss
23-01-2014,SC Upstate,79,Jacksonville,69,Win
23-01-2014,Jacksonville,69,SC Upstate,79,Loss
23-01-2014,Bryant,87,Long Island,79,Win
23-01-2014,Long Island,79,Bryant,87,Loss
23-01-2014,Appalachian St,80,Citadel,67,Win
23-01-2014,Citadel,67,Appalachian St,80,Loss
23-01-2014,Murray St,92,Tennessee Tech,53,Win
23-01-2014,Tennessee Tech,53,Murray St,92,Loss
23-01-2014,Northwestern LA,76,Cent Arkansas,68,Win
23-01-2014,Cent Arkansas,68,Northwestern LA,76,Loss
23-01-2014,W Kentucky,69,ULM,51,Win
23-01-2014,ULM,51,W Kentucky,69,Loss
23-01-2014,North Dakota,82,CS Sacramento,71,Win
23-01-2014,CS Sacramento,71,North Dakota,82,Loss
23-01-2014,Memphis,82,Houston,59,Win
23-01-2014,Houston,59,Memphis,82,Loss
23-01-2014,UC Irvine,72,CS Northridge,66,Win
23-01-2014,CS Northridge,66,UC Irvine,72,Loss
23-01-2014,Hawaii,90,UC Davis,73,Win
23-01-2014,UC Davis,73,Hawaii,90,Loss
23-01-2014,Weber St,86,Montana St,57,Win
23-01-2014,Montana St,57,Weber St,86,Loss
23-01-2014,Santa Barbara,68,UC Riverside,65,Win
23-01-2014,UC Riverside,65,Santa Barbara,68,Loss
23-01-2014,Cal Poly SLO,58,CS Fullerton,56,Win
23-01-2014,CS Fullerton,56,Cal Poly SLO,58,Loss
23-01-2014,UCLA,91,Stanford,74,Win
23-01-2014,Stanford,74,UCLA,91,Loss
23-01-2014,Washington,80,Oregon,76,Win
23-01-2014,Oregon,76,Washington,80,Loss
23-01-2014,Gonzaga,59,San Diego,56,Win
23-01-2014,San Diego,56,Gonzaga,59,Loss
23-01-2014,Chicago St,71,CS Bakersfield,63,Win
23-01-2014,CS Bakersfield,63,Chicago St,71,Loss
23-01-2014,Arizona,69,Colorado,57,Win
23-01-2014,Colorado,57,Arizona,69,Loss
23-01-2014,Cincinnati,69,UCF,51,Win
23-01-2014,UCF,51,Cincinnati,69,Loss
23-01-2014,Incarnate Word,85,Sam Houston St,74,Win
23-01-2014,Sam Houston St,74,Incarnate Word,85,Loss
23-01-2014,Arizona St,79,Utah,75,Win
23-01-2014,Utah,75,Arizona St,79,Loss
23-01-2014,Grand Canyon,86,Idaho,73,Win
23-01-2014,Idaho,73,Grand Canyon,86,Loss
23-01-2014,E Washington,90,Southern Utah,83,Win
23-01-2014,Southern Utah,83,E Washington,90,Loss
23-01-2014,N Colorado,87,Northern Arizona,72,Win
23-01-2014,Northern Arizona,72,N Colorado,87,Loss
23-01-2014,E Kentucky,94,Tennessee St,78,Win
23-01-2014,Tennessee St,78,E Kentucky,94,Loss
23-01-2014,Montana,59,Idaho St,54,Win
23-01-2014,Idaho St,54,Montana,59,Loss
23-01-2014,W Illinois,79,South Dakota,61,Win
23-01-2014,South Dakota,61,W Illinois,79,Loss
23-01-2014,Utah Valley,66,Missouri KC,48,Win
23-01-2014,Missouri KC,48,Utah Valley,66,Loss
23-01-2014,Belmont,80,Morehead St,66,Win
23-01-2014,Morehead St,66,Belmont,80,Loss
23-01-2014,New Orleans,79,Houston Bap,66,Win
23-01-2014,Houston Bap,66,New Orleans,79,Loss
23-01-2014,Loy Marymount,92,Pacific,81,Win
23-01-2014,Pacific,81,Loy Marymount,92,Loss
23-01-2014,Ohio St,62,Illinois,55,Win
23-01-2014,Illinois,55,Ohio St,62,Loss
23-01-2014,New Hampshire,60,Albany NY,56,Win
23-01-2014,Albany NY,56,New Hampshire,60,Loss
23-01-2014,Portland,114,BYU,110,Win
23-01-2014,BYU,110,Portland,114,Loss
23-01-2014,St Mary's CA,80,Pepperdine,74,Win
23-01-2014,Pepperdine,74,St Mary's CA,80,Loss
23-01-2014,MA Lowell,74,Maine,62,Win
23-01-2014,Maine,62,MA Lowell,74,Loss
23-01-2014,W Michigan,75,Kent,59,Win
23-01-2014,Kent,59,W Michigan,75,Loss
23-01-2014,Tulane,59,East Carolina,54,Win
23-01-2014,East Carolina,54,Tulane,59,Loss
23-01-2014,Southern Miss,75,Old Dominion,60,Win
23-01-2014,Old Dominion,60,Southern Miss,75,Loss
23-01-2014,Davidson,82,W Carolina,77,Win
23-01-2014,W Carolina,77,Davidson,82,Loss
23-01-2014,Ark Little Rock,69,Texas St,64,Win
23-01-2014,Texas St,64,Ark Little Rock,69,Loss
23-01-2014,Jacksonville St,71,Austin Peay,59,Win
23-01-2014,Austin Peay,59,Jacksonville St,71,Loss
23-01-2014,Marshall,73,Rice,63,Win
23-01-2014,Rice,63,Marshall,73,Loss
23-01-2014,North Texas,76,UAB,65,Win
23-01-2014,UAB,65,North Texas,76,Loss
23-01-2014,Robert Morris,91,Sacred Heart,65,Win
23-01-2014,Sacred Heart,65,Robert Morris,91,Loss
23-01-2014,Samford,88,UNC Greensboro,78,Win
23-01-2014,UNC Greensboro,78,Samford,88,Loss
23-01-2014,Mercer,68,FL Gulf Coast,55,Win
23-01-2014,FL Gulf Coast,55,Mercer,68,Loss
23-01-2014,Monmouth NJ,63,Fairfield,60,Win
23-01-2014,Fairfield,60,Monmouth NJ,63,Loss
23-01-2014,Siena,64,St Peter's,47,Win
23-01-2014,St Peter's,47,Siena,64,Loss
23-01-2014,Central Conn,87,Wagner,83,Win
23-01-2014,Wagner,83,Central Conn,87,Loss
23-01-2014,Valparaiso,74,Youngstown St,71,Win
23-01-2014,Youngstown St,71,Valparaiso,74,Loss
23-01-2014,Mt St Mary's,83,St Francis PA,77,Win
23-01-2014,St Francis PA,77,Mt St Mary's,83,Loss
23-01-2014,St John's,77,Seton Hall,76,Win
23-01-2014,Seton Hall,76,St John's,77,Loss
23-01-2014,Chattanooga,84,Elon,63,Win
23-01-2014,Elon,63,Chattanooga,84,Loss
23-01-2014,Wofford,74,Ga Southern,64,Win
23-01-2014,Ga Southern,64,Wofford,74,Loss
23-01-2014,F Dickinson,86,St Francis NY,85,Win
23-01-2014,St Francis NY,85,F Dickinson,86,Loss
23-01-2014,Penn St,58,Nebraska,54,Win
23-01-2014,Nebraska,54,Penn St,58,Loss
23-01-2014,Florida,68,Alabama,62,Win
23-01-2014,Alabama,62,Florida,68,Loss
23-01-2014,Hartford,56,Binghamton,54,Win
23-01-2014,Binghamton,54,Hartford,56,Loss
23-01-2014,ETSU,99,North Florida,93,Win
23-01-2014,North Florida,93,ETSU,99,Loss
23-01-2014,Stetson,68,Kennesaw,65,Win
23-01-2014,Kennesaw,65,Stetson,68,Loss
23-01-2014,Ball St,71,Buffalo,68,Win
23-01-2014,Buffalo,68,Ball St,71,Loss
24-01-2014,Manhattan,67,Rider,51,Win
24-01-2014,Rider,51,Manhattan,67,Loss
24-01-2014,Detroit,73,WI Milwaukee,54,Win
24-01-2014,WI Milwaukee,54,Detroit,73,Loss
24-01-2014,Stony Brook,67,Vermont,64,Win
24-01-2014,Vermont,64,Stony Brook,67,Loss
24-01-2014,Lipscomb,75,N Kentucky,74,Win
24-01-2014,N Kentucky,74,Lipscomb,75,Loss
24-01-2014,Iona,95,Quinnipiac,73,Win
24-01-2014,Quinnipiac,73,Iona,95,Loss
24-01-2014,Niagara,80,Marist,74,Win
24-01-2014,Marist,74,Niagara,80,Loss
25-01-2014,Jackson St,76,Grambling,59,Win
25-01-2014,Grambling,59,Jackson St,76,Loss
25-01-2014,Indiana St,76,Illinois St,62,Win
25-01-2014,Illinois St,62,Indiana St,76,Loss
25-01-2014,Arizona St,72,Colorado,51,Win
25-01-2014,Colorado,51,Arizona St,72,Loss
25-01-2014,E Illinois,77,SE Missouri St,74,Win
25-01-2014,SE Missouri St,74,E Illinois,77,Loss
25-01-2014,Hampton,80,Savannah St,71,Win
25-01-2014,Savannah St,71,Hampton,80,Loss
25-01-2014,NC A&T,68,Morgan St,67,Win
25-01-2014,Morgan St,67,NC A&T,68,Loss
25-01-2014,S Carolina St,73,Norfolk St,61,Win
25-01-2014,Norfolk St,61,S Carolina St,73,Loss
25-01-2014,Seton Hall,86,DePaul,69,Win
25-01-2014,DePaul,69,Seton Hall,86,Loss
25-01-2014,Michigan,80,Michigan St,75,Win
25-01-2014,Michigan St,75,Michigan,80,Loss
25-01-2014,Lehigh,71,Lafayette,68,Win
25-01-2014,Lafayette,68,Lehigh,71,Loss
25-01-2014,High Point,78,UNC Asheville,67,Win
25-01-2014,UNC Asheville,67,High Point,78,Loss
25-01-2014,Louisiana Tech,98,Marshall,77,Win
25-01-2014,Marshall,77,Louisiana Tech,98,Loss
25-01-2014,Liberty,65,Presbyterian,53,Win
25-01-2014,Presbyterian,53,Liberty,65,Loss
25-01-2014,Northwestern LA,87,Oral Roberts,83,Win
25-01-2014,Oral Roberts,83,Northwestern LA,87,Loss
25-01-2014,Connecticut,82,Rutgers,71,Win
25-01-2014,Rutgers,71,Connecticut,82,Loss
25-01-2014,Davidson,82,Ga Southern,52,Win
25-01-2014,Ga Southern,52,Davidson,82,Loss
25-01-2014,Chattanooga,77,UNC Greensboro,67,Win
25-01-2014,UNC Greensboro,67,Chattanooga,77,Loss
25-01-2014,Georgia St,66,ULM,58,Win
25-01-2014,ULM,58,Georgia St,66,Loss
25-01-2014,Florida Intl,66,FL Atlantic,57,Win
25-01-2014,FL Atlantic,57,Florida Intl,66,Loss
25-01-2014,Washington,87,Oregon St,81,Win
25-01-2014,Oregon St,81,Washington,87,Loss
25-01-2014,N Dakota St,85,S Dakota St,77,Win
25-01-2014,S Dakota St,77,N Dakota St,85,Loss
25-01-2014,Wisconsin,72,Purdue,58,Win
25-01-2014,Purdue,58,Wisconsin,72,Loss
25-01-2014,UAB,70,Tulsa,63,Win
25-01-2014,Tulsa,63,UAB,70,Loss
25-01-2014,Winthrop,58,VMI,57,Win
25-01-2014,VMI,57,Winthrop,58,Loss
25-01-2014,Long Island,75,Mt St Mary's,71,Win
25-01-2014,Mt St Mary's,71,Long Island,75,Loss
25-01-2014,F Dickinson,86,Central Conn,73,Win
25-01-2014,Central Conn,73,F Dickinson,86,Loss
25-01-2014,Edwardsville,87,TN Martin,82,Win
25-01-2014,TN Martin,82,Edwardsville,87,Loss
25-01-2014,Arkansas,86,Auburn,67,Win
25-01-2014,Auburn,67,Arkansas,86,Loss
25-01-2014,Longwood,88,Charleston So,85,Win
25-01-2014,Charleston So,85,Longwood,88,Loss
25-01-2014,Pittsburgh,83,Maryland,79,Win
25-01-2014,Maryland,79,Pittsburgh,83,Loss
25-01-2014,Howard,69,Florida A&M,62,Win
25-01-2014,Florida A&M,62,Howard,69,Loss
25-01-2014,W Kentucky,79,ULL,70,Win
25-01-2014,ULL,70,W Kentucky,79,Loss
25-01-2014,Incarnate Word,75,Lamar,64,Win
25-01-2014,Lamar,64,Incarnate Word,75,Loss
25-01-2014,SF Austin,66,Cent Arkansas,49,Win
25-01-2014,Cent Arkansas,49,SF Austin,66,Loss
25-01-2014,Texas St,73,Troy,65,Win
25-01-2014,Troy,65,Texas St,73,Loss
25-01-2014,UTEP,81,UT San Antonio,62,Win
25-01-2014,UT San Antonio,62,UTEP,81,Loss
25-01-2014,N Colorado,72,CS Sacramento,62,Win
25-01-2014,CS Sacramento,62,N Colorado,72,Loss
25-01-2014,Hawaii,90,UC Irvine,86,Win
25-01-2014,UC Irvine,86,Hawaii,90,Loss
25-01-2014,UC Riverside,61,Cal Poly SLO,58,Win
25-01-2014,Cal Poly SLO,58,UC Riverside,61,Loss
25-01-2014,Kansas,91,TCU,69,Win
25-01-2014,TCU,69,Kansas,91,Loss
25-01-2014,Grand Canyon,71,Seattle,63,Win
25-01-2014,Seattle,63,Grand Canyon,71,Loss
25-01-2014,Idaho St,69,Montana St,64,Win
25-01-2014,Montana St,64,Idaho St,69,Loss
25-01-2014,Weber St,68,Montana,63,Win
25-01-2014,Montana,63,Weber St,68,Loss
25-01-2014,Gonzaga,84,BYU,69,Win
25-01-2014,BYU,69,Gonzaga,84,Loss
25-01-2014,William & Mary,68,Drexel,66,Win
25-01-2014,Drexel,66,William & Mary,68,Loss
25-01-2014,San Diego St,74,Utah St,69,Win
25-01-2014,Utah St,69,San Diego St,74,Loss
25-01-2014,Prairie View,71,Ark Pine Bluff,62,Win
25-01-2014,Ark Pine Bluff,62,Prairie View,71,Loss
25-01-2014,TX Southern,94,MS Valley St,56,Win
25-01-2014,MS Valley St,56,TX Southern,94,Loss
25-01-2014,UNLV,75,Fresno St,73,Win
25-01-2014,Fresno St,73,UNLV,75,Loss
25-01-2014,Missouri KC,70,CS Bakersfield,69,Win
25-01-2014,CS Bakersfield,69,Missouri KC,70,Loss
25-01-2014,New Mexico,68,Colorado St,66,Win
25-01-2014,Colorado St,66,New Mexico,68,Loss
25-01-2014,Portland St,67,Southern Utah,64,Win
25-01-2014,Southern Utah,64,Portland St,67,Loss
25-01-2014,CS Fullerton,74,Santa Barbara,72,Win
25-01-2014,Santa Barbara,72,CS Fullerton,74,Loss
25-01-2014,Gardner Webb,66,Campbell,48,Win
25-01-2014,Campbell,48,Gardner Webb,66,Loss
25-01-2014,W Carolina,78,Citadel,60,Win
25-01-2014,Citadel,60,W Carolina,78,Loss
25-01-2014,Creighton,76,Georgetown,63,Win
25-01-2014,Georgetown,63,Creighton,76,Loss
25-01-2014,New Orleans,70,TAM C. Christi,62,Win
25-01-2014,TAM C. Christi,62,New Orleans,70,Loss
25-01-2014,Southern Univ,66,Alabama A&M,52,Win
25-01-2014,Alabama A&M,52,Southern Univ,66,Loss
25-01-2014,Samford,62,Elon,59,Win
25-01-2014,Elon,59,Samford,62,Loss
25-01-2014,IPFW,90,IUPUI,75,Win
25-01-2014,IUPUI,75,IPFW,90,Loss
25-01-2014,Youngstown St,68,Wright St,67,Win
25-01-2014,Wright St,67,Youngstown St,68,Loss
25-01-2014,Alabama,82,LSU,80,Win
25-01-2014,LSU,80,Alabama,82,Loss
25-01-2014,Alabama St,58,Alcorn St,54,Win
25-01-2014,Alcorn St,54,Alabama St,58,Loss
25-01-2014,UT Arlington,73,South Alabama,65,Win
25-01-2014,South Alabama,65,UT Arlington,73,Loss
25-01-2014,New Mexico St,90,TX Pan American,78,Win
25-01-2014,TX Pan American,78,New Mexico St,90,Loss
25-01-2014,SE Louisiana,60,Houston Bap,52,Win
